ID,Year,Month,Total,Route,Count,Start_City,Start_Lat,Start_Long,End_City,End_Lat,End_Long
201703,2017,3,5176,Muxia-Finisterre,6,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201704,2017,4,26925,Muxia-Finisterre,52,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201705,2017,5,35347,Muxia-Finisterre,66,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201706,2017,6,41619,Muxia-Finisterre,77,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201707,2017,7,47470,Muxia-Finisterre,151,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201708,2017,8,57680,Muxia-Finisterre,130,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201709,2017,9,42189,Muxia-Finisterre,89,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201710,2017,10,31341,Muxia-Finisterre,40,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201711,2017,11,7346,Muxia-Finisterre,26,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201712,2017,12,2893,Muxia-Finisterre,5,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201801,2018,1,1627,Muxia-Finisterre,4,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201802,2018,2,2181,Muxia-Finisterre,16,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201803,2018,3,11056,Muxia-Finisterre,70,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201804,2018,4,22068,Muxia-Finisterre,127,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201805,2018,5,40665,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201806,2018,6,45685,Muxia-Finisterre,175,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201807,2018,7,50867,Muxia-Finisterre,172,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201808,2018,8,60415,Muxia-Finisterre,132,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201809,2018,9,47006,Muxia-Finisterre,144,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201810,2018,10,35602,Muxia-Finisterre,160,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201811,2018,11,7651,Muxia-Finisterre,26,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201812,2018,12,2553,Muxia-Finisterre,7,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201901,2019,1,1651,Muxia-Finisterre,9,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201902,2019,2,2119,Muxia-Finisterre,7,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201903,2019,3,7474,Muxia-Finisterre,20,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201904,2019,4,31722,Muxia-Finisterre,64,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201905,2019,5,46673,Muxia-Finisterre,114,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201906,2019,6,49058,Muxia-Finisterre,223,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201907,2019,7,53319,Muxia-Finisterre,548,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201908,2019,8,62814,Muxia-Finisterre,341,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201909,2019,9,45653,Muxia-Finisterre,111,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201910,2019,10,36118,Muxia-Finisterre,70,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201911,2019,11,8274,Muxia-Finisterre,18,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201912,2019,12,2710,Muxia-Finisterre,23,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202001,2020,1,2001,Muxia-Finisterre,8,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202002,2020,2,3076,Muxia-Finisterre,19,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202003,2020,3,1948,Muxia-Finisterre,15,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202006,2020,6,12,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202007,2020,7,9752,Muxia-Finisterre,20,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202008,2020,8,19812,Muxia-Finisterre,150,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202009,2020,9,10441,Muxia-Finisterre,23,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202010,2020,10,6418,Muxia-Finisterre,28,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202011,2020,11,585,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202012,2020,12,99,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202101,2021,1,60,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202102,2021,2,14,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202103,2021,3,194,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202104,2021,4,1024,Muxia-Finisterre,15,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202105,2021,5,4295,Muxia-Finisterre,15,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202106,2021,6,14824,Muxia-Finisterre,56,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202107,2021,7,33963,Muxia-Finisterre,319,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202108,2021,8,43575,Muxia-Finisterre,101,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202109,2021,9,37463,Muxia-Finisterre,123,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202110,2021,10,31170,Muxia-Finisterre,128,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202111,2021,11,9094,Muxia-Finisterre,39,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202112,2021,12,1193,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202201,2022,1,1617,Muxia-Finisterre,3,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202202,2022,2,2034,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202203,2022,3,7389,Muxia-Finisterre,18,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202204,2022,4,34283,Muxia-Finisterre,166,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202205,2022,5,48254,Muxia-Finisterre,142,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202206,2022,6,58012,Muxia-Finisterre,124,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202207,2022,7,67374,Muxia-Finisterre,363,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202208,2022,8,85842,Muxia-Finisterre,338,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202209,2022,9,66196,Muxia-Finisterre,269,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
202210,2022,10,51356,Muxia-Finisterre,137,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
